Date,City,State,SizeRank,ForSale_Inv,New_Listings,Avg_List_Price,%Change_LP,Avg_Sale_Price,%Change_SP,HVI,%Change_HVI,Avg_Rent,%Change_Rent
2018-12-31,New York,NY,1,82165.0,13594.0,549667.0,-0.06,410000.0,-1.52,478326.0,0.33,2664.0,-0.08
2018-12-31,Los Angeles-Long Beach-Anaheim,CA,2,28470.0,6980.0,762649.0,-1.51,641667.0,-0.67,666878.0,-0.08,2399.0,0.21
2018-12-31,Chicago,IL,3,50452.0,7501.0,309933.0,-2.63,225833.0,-1.02,241101.0,0.26,1657.0,-0.18
2018-12-31,Dallas-Fort Worth,TX,4,31047.0,7114.0,337933.0,-0.49,260942.0,0.64,252096.0,0.53,1371.0,-0.22
2018-12-31,Philadelphia,PA,5,27768.0,5817.0,266599.0,-2.03,237530.0,-0.89,244630.0,0.42,1521.0,0.26
2018-12-31,Houston,TX,6,37823.0,5965.0,308052.0,-0.52,234841.0,1.44,216599.0,0.33,1341.0,-0.37
2018-12-31,Washington,DC,7,22606.0,5240.0,449900.0,-1.47,401633.0,1.02,425953.0,0.39,1963.0,-0.05
2018-12-31,Miami-Fort Lauderdale,FL,8,62894.0,9817.0,395072.0,-0.34,281000.0,0.0,296005.0,0.57,1896.0,0.11
2018-12-31,Atlanta,GA,9,33315.0,7081.0,317633.0,-1.05,241798.0,-0.06,233889.0,0.65,1384.0,0.22
2018-12-31,Boston,MA,10,14982.0,3559.0,531167.0,-0.87,434378.0,-0.68,489818.0,0.29,2442.0,0.37
2018-12-31,San Francisco,CA,11,7589.0,2440.0,819996.0,-2.15,798000.0,-0.66,1133127.0,-0.86,3031.0,0.0
2018-12-31,Detroit,MI,12,19611.0,4792.0,231267.0,-2.82,178833.0,-0.64,174114.0,0.56,1134.0,-0.09
2018-12-31,Riverside,CA,13,21257.0,4933.0,398633.0,-0.25,370615.0,-0.16,372665.0,0.08,1825.0,0.55
2018-12-31,Phoenix,AZ,14,25502.0,6942.0,339263.0,-0.0,277215.0,0.56,267088.0,0.37,1271.0,0.47
2018-12-31,Seattle,WA,15,12398.0,2884.0,561317.0,-0.0,463667.0,0.09,514741.0,0.01,1842.0,0.05
2018-12-31,Minneapolis-St Paul,MN,16,13236.0,2994.0,351062.0,-0.01,265633.0,-0.01,285224.0,0.54,1430.0,0.0
2018-12-31,San Diego,CA,17,9718.0,2453.0,676667.0,-0.73,579422.0,-1.26,591815.0,-0.06,2261.0,-0.18
2018-12-31,St. Louis,MO,18,13943.0,2895.0,209967.0,-2.19,177437.0,0.15,178129.0,0.57,1023.0,0.1
2018-12-31,Tampa,FL,19,21547.0,5217.0,260149.0,-0.86,226300.0,0.73,217876.0,0.74,1386.0,0.07
2018-12-31,Baltimore,MD,20,13354.0,2859.0,320000.0,-2.74,296000.0,-0.62,295685.0,0.07,1490.0,0.07
2018-12-31,Denver,CO,21,14934.0,3079.0,477663.0,-0.59,410000.0,0.15,436887.0,0.31,1602.0,0.06
2018-12-31,Pittsburgh,PA,22,10503.0,1812.0,172630.0,-1.88,164167.0,0.1,156466.0,0.35,1130.0,0.36
2018-12-31,Portland,OR,23,10353.0,2236.0,461395.0,-0.35,383422.0,-0.43,414645.0,0.5,1529.0,-0.13
2018-12-31,Charlotte,NC,24,11802.0,2468.0,317419.0,-1.08,254473.0,2.0,230330.0,0.6,1330.0,0.61
2018-12-31,Sacramento,CA,25,7891.0,2035.0,456000.0,-0.36,402667.0,-0.82,415167.0,0.39,1736.0,0.23
2018-12-31,San Antonio,TX,26,13346.0,2179.0,280811.0,-0.23,222325.0,0.61,226822.0,0.66,1170.0,-0.17
2018-12-31,Orlando,FL,27,13673.0,3456.0,303267.0,-1.63,256517.0,0.61,247095.0,0.54,1460.0,0.0
2018-12-31,Cleveland,OH,29,12706.0,2032.0,176600.0,-0.94,139783.0,-2.33,152832.0,0.55,1103.0,0.0
2018-12-31,Kansas City,MO,30,9678.0,2373.0,293300.0,2.21,209333.0,0.0,200980.0,0.61,1057.0,-0.09
2018-12-31,Las Vegas,NV,31,12048.0,3524.0,321599.0,-1.04,298688.0,0.24,288225.0,0.65,1292.0,0.08
2018-12-31,Columbus,OH,32,6530.0,1928.0,268072.0,-2.41,197700.0,0.43,203954.0,0.51,1134.0,0.18
2018-12-31,Indianapolis,IN,33,8069.0,2149.0,233100.0,-2.83,181900.0,0.89,178623.0,0.82,1108.0,-0.09
2018-12-31,Austin,TX,35,9963.0,2179.0,336651.0,-1.25,303333.0,0.28,322061.0,0.37,1406.0,-0.28
2018-12-31,Virginia Beach,VA,36,11860.0,1960.0,269694.0,-0.65,243650.0,-0.41,241144.0,0.27,1258.0,0.0
2018-12-31,Nashville,TN,37,11432.0,2192.0,356433.0,-0.47,282600.0,2.4,277500.0,0.28,1382.0,0.22
2018-12-31,Providence,RI,38,7414.0,1327.0,356217.0,-1.44,270000.0,-0.86,312930.0,0.1,1394.0,0.72
2018-12-31,Jacksonville,FL,40,11611.0,2079.0,296163.0,-0.0,247143.0,1.38,225675.0,0.4,1265.0,0.4
2018-12-31,Memphis,TN,41,6271.0,1310.0,215967.0,-1.44,176982.0,-0.09,149276.0,0.64,1086.0,0.28
2018-12-31,Oklahoma City,OK,42,8122.0,1589.0,246658.0,-0.01,171667.0,-0.96,153865.0,0.48,1068.0,0.0
2018-12-31,Louisville-Jefferson County,KY,43,5630.0,1456.0,256866.0,-1.91,181783.0,1.38,173778.0,0.23,1037.0,-0.19
2018-12-31,Hartford,CT,44,6041.0,986.0,288910.0,-0.59,216667.0,0.0,237541.0,0.21,1334.0,0.15
2018-12-31,New Orleans,LA,46,3925.0,756.0,251633.0,-0.66,196712.0,0.29,200723.0,-0.24,1212.0,-1.38
2018-12-31,Buffalo,NY,47,3118.0,745.0,189348.0,-2.65,153550.0,-2.7,167554.0,0.03,991.0,0.41
2018-12-31,Raleigh,NC,48,7198.0,1304.0,343093.0,-1.29,279667.0,-0.39,274982.0,0.5,1318.0,-0.15
2018-12-31,Birmingham,AL,49,6311.0,1134.0,229300.0,-0.74,195483.0,0.25,168562.0,0.32,1067.0,0.28
2018-12-31,Salt Lake City,UT,50,4619.0,1259.0,424740.0,-0.5,314733.0,-0.89,365536.0,0.87,1253.0,0.8
2018-12-31,Grand Rapids,MI,52,3953.0,1059.0,288568.0,0.58,190533.0,-1.47,209263.0,1.0,1119.0,-0.09
2018-12-31,Tucson,AZ,53,5092.0,1316.0,279467.0,-0.65,216833.0,0.02,208568.0,0.03,1124.0,0.72
2018-12-31,Urban Honolulu,HI,54,4240.0,855.0,663000.0,-0.3,570333.0,-1.72,724338.0,-0.21,2296.0,0.0
2018-12-31,Tulsa,OK,55,6685.0,1005.0,203543.0,0.0,164300.0,-1.2,147034.0,0.36,1000.0,-0.5
2018-12-31,Fresno,CA,56,2445.0,683.0,328012.0,-0.93,275000.0,0.61,262940.0,0.43,1465.0,1.67
2018-12-31,Worcester,MA,57,3631.0,797.0,302237.0,-1.55,260483.0,-2.01,290980.0,0.49,1405.0,0.36
2018-12-31,Stamford,CT,58,6200.0,787.0,740066.0,-0.44,384967.0,1.81,425141.0,0.24,2117.0,0.14
2018-12-31,Albuquerque,NM,59,3963.0,877.0,254933.0,0.64,198333.0,0.85,202424.0,0.66,1081.0,0.65
2018-12-31,Albany,NY,60,2930.0,497.0,261798.0,0.0,189517.0,-2.4,202793.0,-0.04,1186.0,2.07
2018-12-31,Omaha,NE,61,3736.0,918.0,285535.0,-0.89,191417.0,-0.3,196339.0,0.64,991.0,0.1
2018-12-31,New Haven,CT,62,3938.0,637.0,304966.0,-1.68,218000.0,-0.37,231690.0,0.41,1535.0,0.79
2018-12-31,Bakersfield,CA,63,3080.0,647.0,260617.0,-0.76,231750.0,-1.14,222978.0,0.5,1225.0,0.08
2018-12-31,Knoxville,TN,64,5048.0,918.0,268267.0,-0.26,201533.0,0.95,185023.0,0.64,1142.0,0.62
2018-12-31,Greenville,SC,65,5562.0,900.0,256095.0,-0.9,202198.0,1.3,200904.0,0.69,1175.0,-0.17
2018-12-31,Ventura,CA,66,2292.0,535.0,689967.0,-0.96,597000.0,-1.1,614399.0,-0.1,2395.0,0.04
2018-12-31,Allentown,PA,67,4188.0,839.0,251451.0,-0.74,194000.0,0.17,210000.0,0.36,1350.0,0.45
2018-12-31,El Paso,TX,68,3959.0,801.0,190074.0,0.75,157883.0,0.74,132787.0,0.29,1053.0,0.67
2018-12-31,Baton Rouge,LA,69,5021.0,887.0,240063.0,-0.57,203217.0,-1.27,189723.0,-0.2,1183.0,-0.42
2018-12-31,Dayton,OH,70,3300.0,787.0,154272.0,-1.16,136483.0,-1.49,129422.0,0.59,988.0,0.92
2018-12-31,Greensboro,NC,73,2345.0,561.0,245000.0,-1.61,158000.0,-2.12,147024.0,0.74,1006.0,0.6
2018-12-31,Akron,OH,74,3960.0,658.0,154900.0,-3.13,148000.0,-1.33,147445.0,0.39,917.0,0.44
2018-12-31,North Port-Sarasota-Bradenton,FL,75,9079.0,2002.0,355333.0,-0.36,273167.0,1.42,277457.0,0.2,1596.0,0.69
2018-12-31,Little Rock,AR,76,5454.0,813.0,176211.0,0.0,162122.0,0.4,149616.0,0.4,928.0,-0.32
2018-12-31,Stockton,CA,77,1881.0,520.0,366624.0,-0.44,389667.0,1.74,368428.0,0.05,1804.0,0.17
2018-12-31,Charleston,SC,78,7121.0,1128.0,355487.0,-0.83,281941.0,1.05,273107.0,0.14,1383.0,-0.5
2018-12-31,Syracuse,NY,79,2734.0,453.0,142955.0,-0.39,139000.0,-1.19,142767.0,0.25,1088.0,3.32
2018-12-31,Colorado Springs,CO,80,3161.0,877.0,404799.0,0.17,303008.0,-0.38,305020.0,0.7,1373.0,0.37
2018-12-31,Winston-Salem,NC,81,2320.0,497.0,244600.0,-0.8,167333.0,3.03,149822.0,0.53,1161.0,0.26
2018-12-31,Springfield,MA,83,2080.0,455.0,241565.0,-2.14,218317.0,-0.01,231053.0,0.25,1279.0,-2.07
2018-12-31,Fort Myers,FL,84,15421.0,2378.0,246413.0,-0.45,230783.0,1.47,243574.0,0.5,1410.0,0.57
2018-12-31,Boise City,ID,85,4000.0,1193.0,341630.0,-0.97,278644.0,-0.4,288118.0,1.26,1224.0,0.16
2018-12-31,Toledo,OH,86,2456.0,516.0,140933.0,-0.84,115900.0,-5.19,118763.0,0.5,992.0,1.64
2018-12-31,Madison,WI,87,2775.0,494.0,301633.0,0.0,258333.0,0.98,276217.0,0.46,1175.0,-0.09
2018-12-31,Lakeland,FL,88,4800.0,936.0,231544.0,-0.15,197333.0,0.85,184103.0,0.6,1266.0,0.32
2018-12-31,Ogden,UT,89,2882.0,717.0,375016.0,0.28,271700.0,0.28,308921.0,0.6,1238.0,0.81
2018-12-31,Daytona Beach,FL,90,6204.0,1329.0,275530.0,-0.71,214217.0,0.34,212269.0,0.47,1313.0,0.69
2018-12-31,Des Moines,IA,91,4396.0,805.0,278913.0,-0.58,202833.0,-2.02,203671.0,0.26,1046.0,0.38
2018-12-31,Provo,UT,100,3444.0,617.0,378841.0,-0.89,307417.0,0.93,356173.0,0.78,1289.0,0.39
2018-12-31,Durham,NC,104,2252.0,429.0,361907.0,-0.16,286167.0,3.28,263263.0,0.58,1295.0,-0.15
2018-12-31,Fort Collins,CO,159,3204.0,491.0,427561.0,-0.59,384333.0,-0.17,408174.0,0.68,1499.0,0.74
2019-01-31,New York,NY,1,76927.0,13248.0,549333.0,-0.06,410000.0,0.0,479344.0,0.21,2662.0,-0.08
2019-01-31,Los Angeles-Long Beach-Anaheim,CA,2,26844.0,6732.0,753982.0,-1.14,634000.0,-1.19,665718.0,-0.17,2403.0,0.17
2019-01-31,Chicago,IL,3,45807.0,6877.0,303267.0,-2.15,225000.0,-0.37,241639.0,0.22,1664.0,0.42
2019-01-31,Dallas-Fort Worth,TX,4,29587.0,7188.0,334633.0,-0.98,258272.0,-1.02,253821.0,0.68,1374.0,0.22
2019-01-31,Philadelphia,PA,5,26107.0,5432.0,258300.0,-3.11,236110.0,-0.6,245672.0,0.43,1527.0,0.39
2019-01-31,Houston,TX,6,36783.0,5984.0,306593.0,-0.47,232995.0,-0.79,217574.0,0.45,1340.0,-0.07
2019-01-31,Washington,DC,7,19831.0,4632.0,443233.0,-1.48,399300.0,-0.58,427656.0,0.4,1970.0,0.36
2019-01-31,Miami-Fort Lauderdale,FL,8,64334.0,11417.0,393743.0,-0.34,278667.0,-0.83,297656.0,0.56,1895.0,-0.05
2019-01-31,Atlanta,GA,9,32003.0,6842.0,313933.0,-1.16,240967.0,-0.34,235018.0,0.48,1394.0,0.72
2019-01-31,Boston,MA,10,12965.0,2932.0,528133.0,-0.57,436378.0,0.46,491183.0,0.28,2463.0,0.86
2019-01-31,San Francisco,CA,11,6348.0,2098.0,799600.0,-2.49,764333.0,-4.22,1124928.0,-0.72,3032.0,0.03
2019-01-31,Detroit,MI,12,18049.0,4161.0,226567.0,-2.03,175167.0,-2.05,175206.0,0.63,1136.0,0.18
2019-01-31,Riverside,CA,13,20702.0,4790.0,398333.0,-0.08,368782.0,-0.49,374247.0,0.42,1826.0,0.05
2019-01-31,Phoenix,AZ,14,25884.0,7012.0,341229.0,0.58,277215.0,0.0,268472.0,0.52,1274.0,0.24
2019-01-31,Seattle,WA,15,10676.0,2557.0,563317.0,0.36,460333.0,-0.72,515659.0,0.18,1845.0,0.16
2019-01-31,Minneapolis-St Paul,MN,16,11309.0,2488.0,356568.0,1.57,263967.0,-0.63,286810.0,0.56,1437.0,0.49
2019-01-31,San Diego,CA,17,9161.0,2380.0,676333.0,-0.05,577690.0,-0.3,588058.0,-0.63,2263.0,0.09
2019-01-31,St. Louis,MO,18,12656.0,2486.0,206267.0,-1.76,177271.0,-0.09,179251.0,0.63,1025.0,0.2
2019-01-31,Tampa,FL,19,21948.0,5400.0,259505.0,-0.25,226300.0,0.0,219484.0,0.74,1388.0,0.14
2019-01-31,Baltimore,MD,20,12351.0,2541.0,313333.0,-2.08,289167.0,-2.31,296331.0,0.22,1492.0,0.13
2019-01-31,Denver,CO,21,13440.0,2961.0,481330.0,0.77,408867.0,-0.28,437918.0,0.24,1605.0,0.19
2019-01-31,Pittsburgh,PA,22,9772.0,1597.0,170930.0,-0.98,163333.0,-0.51,157154.0,0.44,1130.0,0.0
2019-01-31,Portland,OR,23,9384.0,2059.0,463052.0,0.36,381755.0,-0.43,416899.0,0.54,1529.0,0.0
2019-01-31,Charlotte,NC,24,11195.0,2410.0,315803.0,-0.51,252390.0,-0.82,232115.0,0.77,1330.0,0.0
2019-01-31,Sacramento,CA,25,7014.0,1855.0,458000.0,0.44,399000.0,-0.91,416641.0,0.36,1741.0,0.29
2019-01-31,San Antonio,TX,26,13084.0,2188.0,280811.0,0.0,219991.0,-1.05,227988.0,0.51,1172.0,0.17
2019-01-31,Orlando,FL,27,13576.0,3495.0,299933.0,-1.1,256517.0,0.0,248683.0,0.64,1465.0,0.34
2019-01-31,Cleveland,OH,29,11654.0,1818.0,174933.0,-0.94,139967.0,0.13,153823.0,0.65,1108.0,0.45
2019-01-31,Kansas City,MO,30,9020.0,2142.0,296617.0,1.13,208333.0,-0.48,202129.0,0.57,1060.0,0.28
2019-01-31,Las Vegas,NV,31,12206.0,3503.0,318265.0,-1.04,300355.0,0.56,289997.0,0.61,1297.0,0.39
2019-01-31,Columbus,OH,32,5839.0,1664.0,264739.0,-1.24,196167.0,-0.78,205198.0,0.61,1142.0,0.71
2019-01-31,Indianapolis,IN,33,7388.0,1812.0,230133.0,-1.27,180529.0,-0.75,180291.0,0.93,1112.0,0.36
2019-01-31,Austin,TX,35,9344.0,2115.0,333939.0,-0.81,301167.0,-0.71,323850.0,0.56,1408.0,0.14
2019-01-31,Virginia Beach,VA,36,11328.0,1925.0,270501.0,0.3,238650.0,-2.05,241708.0,0.23,1262.0,0.32
2019-01-31,Nashville,TN,37,10993.0,2063.0,354933.0,-0.42,281967.0,-0.22,278396.0,0.32,1387.0,0.36
2019-01-31,Providence,RI,38,6615.0,1121.0,354469.0,-0.49,266000.0,-1.48,313390.0,0.15,1400.0,0.43
2019-01-31,Jacksonville,FL,40,11382.0,2176.0,296330.0,0.06,244030.0,-1.26,226133.0,0.2,1262.0,-0.24
2019-01-31,Memphis,TN,41,6077.0,1294.0,212667.0,-1.53,172149.0,-2.73,150572.0,0.87,1088.0,0.18
2019-01-31,Oklahoma City,OK,42,7705.0,1525.0,249017.0,0.96,171667.0,0.0,154314.0,0.29,1068.0,0.0
2019-01-31,Louisville-Jefferson County,KY,43,5288.0,1304.0,254133.0,-1.06,180750.0,-0.57,174158.0,0.22,1043.0,0.58
2019-01-31,Hartford,CT,44,5421.0,853.0,287199.0,-0.59,212167.0,-2.08,237865.0,0.14,1339.0,0.37
2019-01-31,New Orleans,LA,46,3822.0,765.0,249967.0,-0.66,196462.0,-0.13,200256.0,-0.23,1212.0,0.0
2019-01-31,Buffalo,NY,47,2781.0,632.0,185951.0,-1.79,150700.0,-1.86,168189.0,0.38,994.0,0.3
2019-01-31,Raleigh,NC,48,6930.0,1287.0,341333.0,-0.51,282333.0,0.95,276720.0,0.63,1321.0,0.23
2019-01-31,Birmingham,AL,49,5961.0,1115.0,229600.0,0.13,193783.0,-0.87,169106.0,0.32,1076.0,0.84
2019-01-31,Salt Lake City,UT,50,4242.0,1110.0,424917.0,0.04,312500.0,-0.71,370068.0,1.24,1257.0,0.32
2019-01-31,Grand Rapids,MI,52,3577.0,870.0,289900.0,0.46,189500.0,-0.54,210698.0,0.69,1124.0,0.45
2019-01-31,Tucson,AZ,53,5248.0,1368.0,279500.0,0.01,219500.0,1.23,209393.0,0.4,1127.0,0.27
2019-01-31,Urban Honolulu,HI,54,4239.0,892.0,669500.0,0.98,574481.0,0.73,724118.0,-0.03,2306.0,0.44
2019-01-31,Tulsa,OK,55,6324.0,995.0,203847.0,0.15,164008.0,-0.18,147436.0,0.27,1007.0,0.7
2019-01-31,Fresno,CA,56,2314.0,644.0,323895.0,-1.26,273750.0,-0.45,263628.0,0.26,1460.0,-0.34
2019-01-31,Worcester,MA,57,3155.0,641.0,300358.0,-0.62,261650.0,0.45,291593.0,0.21,1408.0,0.21
2019-01-31,Stamford,CT,58,5616.0,769.0,736826.0,-0.44,391633.0,1.73,423653.0,-0.35,2126.0,0.43
2019-01-31,Albuquerque,NM,59,3637.0,816.0,254967.0,0.01,199483.0,0.58,203438.0,0.5,1080.0,-0.09
2019-01-31,Albany,NY,60,2701.0,441.0,260733.0,-0.41,191350.0,0.97,203422.0,0.31,1192.0,0.51
2019-01-31,Omaha,NE,61,3411.0,794.0,288882.0,1.17,189917.0,-0.78,197247.0,0.46,996.0,0.5
2019-01-31,New Haven,CT,62,3586.0,574.0,300081.0,-1.6,211333.0,-3.06,231427.0,-0.11,1542.0,0.46
2019-01-31,Bakersfield,CA,63,2932.0,652.0,257933.0,-1.03,231167.0,-0.25,224315.0,0.6,1241.0,1.31
2019-01-31,Knoxville,TN,64,4747.0,833.0,266600.0,-0.62,198167.0,-1.67,186257.0,0.67,1158.0,1.4
2019-01-31,Greenville,SC,65,5354.0,859.0,254564.0,-0.6,202600.0,0.2,201961.0,0.53,1176.0,0.09
2019-01-31,Ventura,CA,66,2125.0,524.0,688333.0,-0.24,584000.0,-2.18,614388.0,-0.0,2391.0,-0.17
2019-01-31,Allentown,PA,67,3861.0,750.0,248611.0,-1.13,190500.0,-1.8,210862.0,0.41,1339.0,-0.81
2019-01-31,El Paso,TX,68,3852.0,854.0,192919.0,1.5,155358.0,-1.6,133164.0,0.28,1051.0,-0.19
2019-01-31,Baton Rouge,LA,69,4916.0,903.0,240063.0,0.0,204358.0,0.56,189667.0,-0.03,1185.0,0.17
2019-01-31,Dayton,OH,70,2979.0,634.0,154217.0,-0.04,131483.0,-3.66,129783.0,0.28,990.0,0.2
2019-01-31,Greensboro,NC,73,2256.0,548.0,244967.0,-0.01,155667.0,-1.48,148125.0,0.75,1014.0,0.8
2019-01-31,Akron,OH,74,3548.0,561.0,151567.0,-2.15,145633.0,-1.6,148353.0,0.62,923.0,0.65
2019-01-31,North Port-Sarasota-Bradenton,FL,75,9759.0,2231.0,355667.0,0.09,274800.0,0.6,278486.0,0.37,1603.0,0.44
2019-01-31,Little Rock,AR,76,5221.0,826.0,175411.0,-0.45,162122.0,0.0,150079.0,0.31,925.0,-0.32
2019-01-31,Stockton,CA,77,1726.0,471.0,363705.0,-0.8,395000.0,1.37,368100.0,-0.09,1803.0,-0.06
2019-01-31,Charleston,SC,78,6951.0,1120.0,354139.0,-0.38,280566.0,-0.49,273681.0,0.21,1387.0,0.29
2019-01-31,Syracuse,NY,79,2444.0,391.0,142843.0,-0.08,137333.0,-1.2,142870.0,0.07,1076.0,-1.1
2019-01-31,Colorado Springs,CO,80,2820.0,813.0,411432.0,1.64,302508.0,-0.17,306863.0,0.6,1382.0,0.66
2019-01-31,Winston-Salem,NC,81,2151.0,455.0,244633.0,0.01,168000.0,0.4,150488.0,0.44,1169.0,0.69
2019-01-31,Springfield,MA,83,1852.0,393.0,238456.0,-1.29,211317.0,-3.21,230962.0,-0.04,1288.0,0.7
2019-01-31,Fort Myers,FL,84,16678.0,2632.0,245614.0,-0.32,233333.0,1.1,242645.0,-0.38,1416.0,0.43
2019-01-31,Boise City,ID,85,3692.0,1080.0,341127.0,-0.15,277632.0,-0.36,291450.0,1.16,1227.0,0.25
2019-01-31,Toledo,OH,86,2249.0,459.0,139900.0,-0.73,114983.0,-0.79,119541.0,0.66,989.0,-0.3
2019-01-31,Madison,WI,87,2445.0,467.0,306600.0,1.65,260333.0,0.77,277770.0,0.56,1178.0,0.26
2019-01-31,Lakeland,FL,88,4967.0,996.0,231544.0,0.0,198967.0,0.83,185444.0,0.73,1271.0,0.39
2019-01-31,Ogden,UT,89,2641.0,650.0,381005.0,1.6,267567.0,-1.52,310981.0,0.67,1239.0,0.08
2019-01-31,Daytona Beach,FL,90,6319.0,1400.0,274497.0,-0.37,215632.0,0.66,213741.0,0.69,1314.0,0.08
2019-01-31,Des Moines,IA,91,4151.0,718.0,277328.0,-0.57,201867.0,-0.48,204484.0,0.4,1050.0,0.38
2019-01-31,Provo,UT,100,3308.0,574.0,378531.0,-0.08,306667.0,-0.24,357961.0,0.5,1301.0,0.93
2019-01-31,Durham,NC,104,2096.0,395.0,361635.0,-0.08,283167.0,-1.05,264582.0,0.5,1300.0,0.39
2019-01-31,Fort Collins,CO,159,2861.0,414.0,425930.0,-0.38,387633.0,0.86,409568.0,0.34,1501.0,0.13
2019-02-28,New York,NY,1,74683.0,14782.0,549333.0,0.0,408333.0,-0.41,480224.0,0.18,2671.0,0.34
2019-02-28,Los Angeles-Long Beach-Anaheim,CA,2,26019.0,7031.0,751316.0,-0.35,629667.0,-0.68,663568.0,-0.32,2408.0,0.21
2019-02-28,Chicago,IL,3,44059.0,8383.0,306600.0,1.1,225000.0,0.0,242385.0,0.31,1673.0,0.54
2019-02-28,Dallas-Fort Worth,TX,4,28916.0,7697.0,334633.0,0.0,258032.0,-0.09,254965.0,0.45,1384.0,0.73
2019-02-28,Philadelphia,PA,5,25014.0,5636.0,254300.0,-1.55,231163.0,-2.1,246426.0,0.31,1533.0,0.39
2019-02-28,Houston,TX,6,36463.0,7957.0,307890.0,0.42,231997.0,-0.43,218418.0,0.39,1342.0,0.15
2019-02-28,Washington,DC,7,18169.0,5036.0,443267.0,0.01,398667.0,-0.16,429608.0,0.46,1979.0,0.46
2019-02-28,Miami-Fort Lauderdale,FL,8,66246.0,12139.0,393545.0,-0.05,277333.0,-0.48,297834.0,0.06,1897.0,0.11
2019-02-28,Atlanta,GA,9,32738.0,9037.0,313267.0,-0.21,240633.0,-0.14,236118.0,0.47,1398.0,0.29
2019-02-28,Boston,MA,10,11786.0,3119.0,533300.0,0.98,433711.0,-0.61,492050.0,0.18,2473.0,0.41
2019-02-28,San Francisco,CA,11,5949.0,2343.0,802933.0,0.42,757667.0,-0.87,1120958.0,-0.35,3043.0,0.36
2019-02-28,Detroit,MI,12,16813.0,3995.0,226567.0,0.0,172167.0,-1.71,176262.0,0.6,1136.0,0.0
2019-02-28,Riverside,CA,13,20271.0,4830.0,398663.0,0.08,366667.0,-0.57,375388.0,0.3,1834.0,0.44
2019-02-28,Phoenix,AZ,14,26674.0,7247.0,343896.0,0.78,276548.0,-0.24,269768.0,0.48,1286.0,0.94
2019-02-28,Seattle,WA,15,9417.0,2580.0,578300.0,2.66,465000.0,1.01,515058.0,-0.12,1855.0,0.54
2019-02-28,Minneapolis-St Paul,MN,16,10217.0,2677.0,368723.0,3.41,262569.0,-0.53,288201.0,0.48,1445.0,0.56
2019-02-28,San Diego,CA,17,8810.0,2461.0,681333.0,0.74,571333.0,-1.1,585707.0,-0.4,2271.0,0.35
2019-02-28,St. Louis,MO,18,11701.0,2602.0,207900.0,0.79,177030.0,-0.14,180514.0,0.7,1029.0,0.39
2019-02-28,Tampa,FL,19,22461.0,5518.0,259505.0,0.0,224967.0,-0.59,220212.0,0.33,1394.0,0.43
2019-02-28,Baltimore,MD,20,11599.0,2629.0,311667.0,-0.53,284529.0,-1.6,296908.0,0.19,1506.0,0.94
2019-02-28,Denver,CO,21,12680.0,3318.0,491419.0,2.1,408533.0,-0.08,439075.0,0.26,1615.0,0.62
2019-02-28,Pittsburgh,PA,22,9285.0,1676.0,170797.0,-0.08,161633.0,-1.04,158093.0,0.6,1137.0,0.62
2019-02-28,Portland,OR,23,8740.0,2098.0,466341.0,0.71,383333.0,0.41,418192.0,0.31,1539.0,0.65
2019-02-28,Charlotte,NC,24,10997.0,2606.0,318405.0,0.82,250633.0,-0.7,233034.0,0.4,1338.0,0.6
2019-02-28,Sacramento,CA,25,6439.0,1958.0,466333.0,1.82,397333.0,-0.42,417185.0,0.13,1753.0,0.69
2019-02-28,San Antonio,TX,26,12993.0,2290.0,280633.0,-0.06,219687.0,-0.14,229623.0,0.72,1176.0,0.34
2019-02-28,Orlando,FL,27,13697.0,3722.0,299933.0,0.0,258180.0,0.65,250261.0,0.63,1469.0,0.27
2019-02-28,Cleveland,OH,29,11039.0,1902.0,176567.0,0.93,138133.0,-1.31,154374.0,0.36,1115.0,0.63
2019-02-28,Kansas City,MO,30,8565.0,2130.0,307317.0,3.61,206667.0,-0.8,203258.0,0.56,1067.0,0.66
2019-02-28,Las Vegas,NV,31,12516.0,3614.0,314965.0,-1.04,300685.0,0.11,291840.0,0.64,1305.0,0.62
2019-02-28,Columbus,OH,32,5330.0,1646.0,269967.0,1.97,197500.0,0.68,206745.0,0.75,1148.0,0.53
2019-02-28,Indianapolis,IN,33,6869.0,1808.0,235167.0,2.19,177196.0,-1.85,181045.0,0.42,1118.0,0.54
2019-02-28,Austin,TX,35,8956.0,2301.0,335464.0,0.46,299333.0,-0.61,326644.0,0.86,1418.0,0.71
2019-02-28,Virginia Beach,VA,36,11041.0,2083.0,273553.0,1.13,238667.0,0.01,242482.0,0.32,1270.0,0.63
2019-02-28,Nashville,TN,37,10677.0,2114.0,354933.0,0.0,282318.0,0.12,279444.0,0.38,1396.0,0.65
2019-02-28,Providence,RI,38,6087.0,1159.0,357965.0,0.99,261750.0,-1.6,313366.0,-0.01,1417.0,1.21
2019-02-28,Jacksonville,FL,40,11434.0,2302.0,297830.0,0.51,241777.0,-0.92,226927.0,0.35,1267.0,0.4
2019-02-28,Memphis,TN,41,6011.0,1385.0,210333.0,-1.1,172849.0,0.41,151742.0,0.78,1095.0,0.64
2019-02-28,Oklahoma City,OK,42,7294.0,1547.0,253814.0,1.93,174750.0,1.8,154897.0,0.38,1076.0,0.75
2019-02-28,Louisville-Jefferson County,KY,43,4987.0,1274.0,257267.0,1.23,181783.0,0.57,174861.0,0.4,1047.0,0.38
